,text,state,date,star,hp_data
985,Good delivery and amazing products,"Certified Buyer, Ganganagar District","Apr, 2021",3,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
986,satish trading raniganj,"Certified Buyer, Araria District","Aug, 2020",3,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
987,Good,"Certified Buyer, Khammam District","Jun, 2020",3,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
988,very good,"Certified Buyer, Egra","Dec, 2019",3,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
989,less storage,"Certified Buyer, Kalyan","Aug, 2019",3,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
990,very nice,"Certified Buyer, Bidar","Dec, 2018",3,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
991,very small,"Certified Buyer, Eluru","Dec, 2018",3,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
992,it's not good as i expected.,"Certified Buyer, Navi Mumbai","Nov, 2018",3,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
993,comfortable for small family,"Certified Buyer, Dindigul","Nov, 2018",3,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
994,Good product,"Certified Buyer, Kakinada","Oct, 2018",3,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
995,back side wires are out side as show in picture but I thought it is in side little disappointed,"Certified Buyer, Bengaluru","Oct, 2018",3,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
996,Good,"Certified Buyer, Chennai","Oct, 2018",3,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
997,good product,"Certified Buyer, Ghatal","Jul, 2018",3,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
998,looking good. delivery is good. but the hitting level of freez is too high.,"Certified Buyer, Ahmedabad","Jun, 2018",3,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
999,Amazing product,"Certified Buyer, Vadodara","May, 2018",3,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1000,i didnt received any call from delivery person prior to the delivery. packing was ok and i will give the feedback after using,"Certified Buyer, Nagda","May, 2018",3,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1001,Very nice packing and delievery on date but should provide stand.,"Certified Buyer, Ghaziabad","Apr, 2018",3,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1002,good,"Certified Buyer, Salem","Oct, 2018",4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1003,"Nice look
Dilevry is so good and right time
I am happy with ...","Certified Buyer, Mahuva","Oct, 2020",4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1004,"This product is good product from LG.

Using this fridge from last 1year and have not faced any issues except we need to defrost it time to time.

Some days we forget to defrost it to defrost and because of this we were not able to open freezer door.

It is good for 2-3 people and small family. During summer the bottle placed on door takes time to get cool. Otherwise there are no concerns.

We have not received any installation help from LG or flipkart. So, we have done installation on our ow...
READ MORE","Certified Buyer, Pune","Oct, 2019",4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1005,good product,"Certified Buyer, Matla","Jan, 2019",4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1006,"Delivered too fast within 2 days design, performance is good cooling so fast thank u Flipkart","Certified Buyer, Bengaluru","Oct, 2018",4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1007,Firstly thank to Flipkart for their on time delivery. A very good product in this price. I have bought this product for my Village. And it's work very good.,"Certified Buyer, Jaunpur",2 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1008,Very good..paisa vasool product with the great trust of lg,"Certified Buyer, Dohad District",7 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1009,Very nice products,"Certified Buyer, Ghaziabad","Mar, 2021",4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1010,product is good...but looks very small in size ...doesn't look 190L in appearance,"Certified Buyer, Mavoor","Dec, 2018",4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1011,Worth a purchase and satisfied,"Certified Buyer, Thiruvallur","Nov, 2018",4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1012,"Product delivered by Flipkart on time, but found slight sound sometime in the product. Overall design is good.","Certified Buyer, Bengaluru","Jul, 2018",4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1013,"Low power power consumption, finishing good under and outer.","Certified Buyer, Mundra","Jun, 2018",4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1014,Good,"Certified Buyer, Surat District","Aug, 2020",4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1015,nice product,"Certified Buyer, Shirur","Apr, 2018",4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1016,nyc product and looking is very gud,"Certified Buyer, Bikaner","Apr, 2018",4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1017,Nice pro,"Certified Buyer, Coimbatore",21 days ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1018,Ok,"Certified Buyer, Aurangabad",2 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1019,"Best lg refrigerator for 3,4 family members","Certified Buyer, Gorakhpur Division",2 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1020,Lg is good,"Certified Buyer, Palwancha",2 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1021,Product is really good just making noise and heating up in starting phas,"Certified Buyer, Gandhinagar",3 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1022,Nice product,"Certified Buyer, Doda",3 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1023,Nice,"Certified Buyer, Krishnagiri District",3 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1024,Nice product Thanks Flipkart nice 👍your product thanks,"Certified Buyer, Vaniputhur",3 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1025,Overall k product at this price ...good fr small family,"Certified Buyer, Pale",3 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1026,GOOD PRODUCT FOR MIDILE CLASS,"Certified Buyer, Ranipet District",4 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1027,Nice it is.,"Certified Buyer, South Goa District",4 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1028,Nice product,"Certified Buyer, Hardoi",4 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1029,Nice,"Certified Buyer, Pune",4 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1030,Good,"Certified Buyer, Ranchi",4 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1031,"Good performance in lower prize
No noise best cooling thanks to flipkart..","Certified Buyer, New Delhi",4 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1032,LG 185 L refrigerator is very good product in this rate,"Certified Buyer, Palwal",5 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1033,Nice 👍 product very nice I'm happy to the item purcheshing LG FRIDGE,"Certified Buyer, Bengaluru",5 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1034,Ok,"Certified Buyer, Ghaziabad",5 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
1035,Good,"Certified Buyer, Ateli",5 months ago,4,"LG 185 L Direct Cool Single Door 2 Star Refrigerator  (Dim Grey, GL-B199ODGC)"
