,title,text,transformed_date,star,product_num,hp_data
241,3rd class service from Lg,3rd class service,"Aug, 2024",1,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
242,Damage received,Damage product received,"Jul, 2024",1,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
243,Buyers beware Manufacturing defect worst service in the world,"The cooling system of the fridge has a manufacturing defect, which the service guys (nearly 6 people have come so far) from LG have not been able to identify even after looking into the fridge 8 times over the past three years. Also the rubber tubing is so poor in quality that it has developed holes leading to fungus formation over it during rains despite regular cleaning of fridge.
They know only one way to repair the fridge which is to fill the coolant gas and have charged 3000 rs till now just to fill and refill the gas over a two year period.
5 months since the purchase of the fridge frost formation was seen in the freezer (this fridge is supposedly frost free). The repair guy says no issue with the fridge as the fridge continues to work WTH.
6 months later the fridge stopped working and they filled the coolant gas. The fridge started making noise 5 mins once and frost formation was found near compressor tube. The service guy did gas refills 4 times, frosting stopped but noise did not. He suggested a change of compressor and the compressor was changed. Yet the noise never stopped and the complaint was closed
After a year and half from the change of compressor the fridge stopped working completely. It took us 10 calls to the customer service and an escalation mail to get the service guy to declare that he would have to take the fridge to workshop to do an autopsy of that dead crap and identify where the fault lies. We waited for 10 days for the senior engineer (the only guy who knows atleast something about the fridge) to look into it and we have been asked to wait for 4 days just for the pick up of the fridge.
If this is not HARASSMENT THEN what Is? NO MORE LG.
BEWARE BUYERS.
Wtr to the rubber tube the service guy told us lies that he had ordered a new tube, without placing any such order and charged us money in advance, closed the complaint and repeated the lie when asked after a month. Look at the audacity.
also we had to throw a washing machine from LG within 5 years of its purchase.
If this is the kind of service provided in a metro like Chennai. Just imagine how these guys will cater to other remote locations.","Dec, 2018",1,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
244,Amazon delivered faulty product,"Amazon should first verify the product before delivery, I received damaged product. Please think twice before ordering online via amazon.","Jul, 2024",1,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
245,Smoke freezing all over the refridgerator,Having trouble as its releasing smoke and smoke speading or freezing all over the inner part of refridgerator.its only 12 days pf purchase.,"Jun, 2024",1,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
246,Received with the Dent Damage,,"Jul, 2024",1,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
247,Bad experience,The product was damaged.....when the parcel was open......I was really disappointed.....I have never expected it.....😏 Like dis......it's really a bad experience for me....,"May, 2024",1,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
248,Waste product from buying onwards creating problems,"After one month fridge stopped cooling ... Service also waste
After 15 days got repaired
Don't buy lg products","May, 2024",1,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
249,Big scratch found on the refrigerator,"Defect product has been delivered, big scratch found on Right hand side","May, 2024",1,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
250,Damaged product and not replaced after purchasing,"Damaged product and not replaced after purchasing

Plz dont buy","May, 2024",1,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
251,Dunt on the fridge,I want to return reschedule,"May, 2024",1,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
252,No cooling not working,"Right from installation date 18.03.2024, no cooling. Installation person asked to wait for 4 hrs. Even after that not working. Trying for options for replacement. No option available as it need technician check up.","Mar, 2024",1,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
253,Poor after Sales Installation support by LG,"Ordered the refrigerator on 19th October. Refrigerator was delivered on 27th October. As per Amazon, request for installation will be raised with in 24 hours from delivery. As on 30th October, the refrigerator has not been installed. Made multiple calls to LG but response from LG is not satisfactory. LG is claiming that they are escalating internally but no call from LG installation technician. Have called Amazon but Amazon support gave few numbers to reach out to LG but the response from LG is same. This is my first unsatisfactory experience purchasing something from Amazon, hope Amazon takes a note of this.","Oct, 2020",3,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
254,Installation Issues,"Delivery of the machine was perfect but installation was very careless. The installation mechanic (named Sridhar) was not paying attention to his job as he was always busy on mobile. He did not give the installation report nor the key to the fridge. He left a lots of plastic, paper and thermocol pieces littered all over the house and just walked away without a word. He did not even handover the stamped warranty card. I have never seen such a callous workman employed by an MNC. He should be summarily dismissed from the services.
Prabhakar Naidu","Jul, 2020",3,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
255,Why it's demage,"Products demage, l want replace","May, 2024",1,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
256,Pathetic product,They are not returning my product they are pathetic given me defective product it's so costly now they are not arranging return,"Apr, 2024",1,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
257,Dent on Front door,The delivered product has dent on the front door.,"Apr, 2024",1,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
258,No door cool technology and very slow cooling,"Beaware some model do not have door cooling technology this technology helps to cool the bottle faster. The cooling is very slow, even in the freezer section, Rest the freeze delivery and installation was good.","May, 2023",2,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
259,MISLEADING INFORMATION ON THE PRODUCT WEBPAGE,"This fridge is NOT CONVERTIBLE
I wanted a fridge with convertible freezer (LG GL-T292RASN, Amber Steel).
This product (GL-I292RPZL, Shiny Steel) is wrongly placed along with the convertible fridge at the same webpage of Amazon MISLEADING ME INTO BUYING THIS believing that both have the same technical specifications.
The discrepancy was identified only when engineer came to install it and he told that this fridge is not convertible.
When I called Amazon to report about it. Initially their representative insisted that both the models had same technical specifications. That is, it took me time to make him understand that both the products were different in technical specifications, and one model was CONVERTIBLE, while the other one was NOT CONVERTIBLE.
After keeping me on hold for a few minutes, he started blaming me instead that I should have verified the technical details myself before placing order.
And that now they would not entertain my request to return / replace my request to rectify the discrepancy . I have tried to click return on the product under my orders, but nothing seems to be happening.
I don't know what to do now in order to get the right product that I need (LG GL-T292RASN, Amber Steel) instead of (GL-I292RPZL, Shiny Steel) which I was mislead into ordering believing that it was of the same technical specs as the former, as both are on the same webpage of amazon.","Jan, 2020",1,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
260,Great Fridge but got a damaged piece,"Got it in a lightning deal at a very good price. Delivery was within 48 hours. Great fridge with all that you desire - inverter, glass shelves, door open warning, 4 star (193 units/year), rubber that can be cleaned, great look and colour.

But... I got a damaged piece (see pictures). Luckily I saw it, else would have passed off.

I have bought everything from Whey protein to Televisions from Cloudtail. Never had this experience. They promptly took it back but no replacement - only refund.

Giving 3 stars because the product by itself was good and because Amazon made the refund super smooth","Apr, 2017",3,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
261,Delivered in a omni van in lying down position,"Product is great but delivery guys brought fridge in a open omni van in a lying down position instead of standing up.
Compressor is filled with oil which is critical to its operation. In the normal upright position gravity keeps the oil in the compressor. When we lay the refrigerator flat, some of the oil can leave the compressor and go into the cooling lines. The oil is a thick viscous fluid and can clog the cooling lines thus hampering the refrigerator's ability to cool. Lack of oil in the compressor can also damage the compressor.

A fridge should not place like a coffin box, causes blockage in compressor. Its a very bad experience and never seen in my lifetime like that. 3 days after lg people came for demo, they did a good job.","Mar, 2019",2,"GL-S312SPZX, Shiny Steel, Convertible & Multi Air Flow Cooling, 2023 Model",LG 272 L 3 Star Frost-Free Smart Inverter Compressor Double Door Refrigerator
